200,6408286210,E1,E1,E1,,0703173,KWH,30,
300,20231018,0.150,0.169,0.163,0.244,0.238,0.256,0.306,0.256,0.500,0.244,0.319,0.275,0.269,0.638,0.431,0.225,0.313,0.250,0.250,0.225,0.225,0.325,0.500,0.225,0.275,0.206,0.231,0.188,0.213,0.281,0.206,0.206,0.213,0.194,0.219,0.319,0.506,0.756,0.813,0.888,0.206,0.188,0.175,0.175,0.175,0.169,0.150,0.175,A,,,20231019015635,
300,20231019,0.163,0.150,0.169,0.163,0.156,0.163,0.169,0.150,0.163,0.375,0.144,0.175,0.181,0.500,0.369,0.306,0.550,0.463,0.231,0.213,0.231,0.244,0.350,0.606,0.313,0.269,0.281,0.306,0.250,0.288,0.525,0.381,0.281,0.288,0.313,1.519,1.188,0.688,0.781,1.231,1.013,0.838,0.594,0.356,0.169,0.181,0.163,0.156,A,,,20231020020838,
300,20231020,0.175,0.163,0.156,0.175,0.163,0.156,0.163,0.169,0.156,0.156,0.163,0.150,0.144,0.356,0.344,0.325,0.206,0.219,0.194,0.194,0.213,0.431,0.550,0.588,0.513,0.894,0.344,0.413,0.263,0.469,0.600,0.813,0.631,0.519,0.494,0.406,0.350,0.369,0.525,0.413,0.369,0.313,0.319,0.306,0.281,0.306,0.269,0.256,A,,,20231021014058,
300,20231021,0.275,0.269,0.263,0.269,0.250,0.200,0.163,0.150,0.169,0.150,0.156,0.175,0.150,0.194,0.213,0.144,0.231,0.363,0.381,0.244,0.275,0.269,0.231,0.194,0.213,0.213,0.244,0.231,0.213,0.206,0.219,1.013,0.650,1.625,0.788,0.531,0.431,0.250,0.425,0.500,0.388,0.394,0.269,0.175,0.181,0.156,0.163,0.169,A,,,20231022010135,
300,20231022,0.156,0.150,0.169,0.156,0.156,0.181,0.163,0.150,0.163,0.200,0.188,0.356,0.175,0.150,0.188,0.188,0.350,0.750,0.488,0.219,0.169,0.156,0.138,0.156,0.163,0.144,0.156,0.144,0.144,0.163,0.138,0.156,0.156,0.131,0.250,1.081,0.731,0.825,0.994,0.675,0.406,0.313,0.263,0.181,0.181,0.169,0.169,0.150,A,,,20231023023455,
300,20231023,0.156,0.163,0.144,0.194,0.225,0.219,0.250,0.288,0.219,0.363,1.050,1.225,0.906,0.269,0.431,0.463,0.663,0.400,0.700,0.438,0.825,0.263,0.281,0.294,0.425,0.225,0.275,0.538,0.413,0.381,0.500,0.356,0.269,0.238,0.338,0.219,0.288,0.306,0.350,0.375,0.381,0.281,0.225,0.175,0.188,0.181,0.163,0.169,A,,,20231024011944,
300,20231024,0.175,0.163,0.163,0.175,0.169,0.163,0.169,0.169,0.275,0.256,0.181,0.244,0.181,0.400,0.313,0.544,1.031,0.500,0.250,0.231,0.400,0.263,0.250,0.263,0.256,0.288,0.275,0.231,0.319,1.156,1.113,0.525,0.338,0.700,0.481,0.506,0.288,0.419,0.494,0.419,0.381,0.238,0.194,0.175,0.163,0.169,0.163,0.150,A,,,20231025022854,
300,20231025,0.169,0.156,0.150,0.175,0.150,0.156,0.256,0.231,0.225,0.294,0.225,0.438,0.456,0.506,0.869,0.494,0.375,0.388,0.244,0.244,0.275,0.656,0.294,0.563,0.831,1.375,0.794,0.369,0.531,0.294,0.338,0.275,0.288,0.331,0.294,0.375,0.313,0.606,0.400,0.488,0.356,0.200,0.175,0.169,0.181,0.169,0.169,0.181,A,,,20231026020001,
300,20231026,0.163,0.188,0.250,0.263,0.313,0.238,0.244,0.313,0.219,0.431,0.294,0.238,0.338,0.306,0.581,0.719,0.819,1.106,0.863,0.525,0.306,0.381,0.594,0.375,0.313,0.350,0.338,0.231,0.206,0.300,0.244,0.281,0.281,0.375,0.400,0.463,0.356,0.300,0.438,0.325,0.294,0.256,0.219,0.238,0.263,0.238,0.200,0.231,A,,,20231027015442,
300,20231027,0.194,0.269,0.275,0.281,0.288,0.275,0.275,0.269,0.256,0.300,0.319,0.275,0.356,0.281,0.481,0.256,0.438,0.231,0.238,0.225,0.213,0.231,0.475,0.594,0.375,0.400,0.350,0.344,0.388,0.313,0.375,0.406,0.269,0.213,0.244,0.450,0.294,0.313,0.363,0.275,0.681,0.369,0.769,0.163,0.163,0.181,0.194,0.163,A,,,20231028024232,
300,20231028,0.163,0.163,0.150,0.163,0.169,0.150,0.156,0.163,0.169,0.231,0.294,0.231,0.225,0.256,0.281,0.475,0.613,0.413,0.344,0.369,0.213,1.163,1.200,0.638,0.863,1.475,1.181,0.400,0.369,0.700,0.600,0.800,0.300,0.250,0.244,0.269,0.388,0.363,0.338,0.319,0.356,0.331,0.225,0.156,0.169,0.150,0.163,0.163,A,,,20231029022114,
300,20231029,0.150,0.163,0.163,0.150,0.163,0.156,0.150,0.163,0.150,0.156,0.150,0.138,0.156,0.144,0.181,0.400,0.244,0.475,0.356,0.206,0.156,0.225,0.194,0.175,0.194,0.225,0.200,0.188,0.313,0.463,0.313,0.256,0.206,0.288,0.456,0.356,0.263,0.444,0.481,0.550,0.569,0.388,0.313,0.306,0.294,0.194,0.163,0.163,A,,,20231030021356,
300,20231030,0.169,0.150,0.163,0.169,0.156,0.169,0.156,0.156,0.325,0.181,0.181,0.175,0.169,0.219,0.250,0.469,0.231,0.238,0.225,0.194,0.206,0.513,0.375,0.369,0.231,0.394,0.669,0.688,0.531,0.238,0.225,0.250,0.338,0.225,0.238,0.306,0.350,0.369,0.425,0.413,0.431,0.375,0.231,0.188,0.181,0.175,0.181,0.156,A,,,20231031013726,
300,20231031,0.219,0.200,0.181,0.169,0.163,0.175,0.163,0.163,0.256,0.419,0.206,0.238,0.313,0.825,0.644,0.294,0.194,0.869,1.231,1.038,0.325,0.188,0.200,0.206,0.281,0.313,0.300,0.288,0.300,0.588,0.475,0.306,0.406,0.369,1.669,1.006,0.269,0.744,0.663,0.294,0.525,0.531,0.613,0.319,0.181,0.163,0.175,0.163,A,,,20231101013430,
300,20231101,0.225,0.250,0.231,0.250,0.275,0.250,0.250,0.231,0.256,0.281,0.281,0.225,0.288,0.238,0.313,0.644,1.244,1.250,0.369,0.275,0.456,0.275,0.294,0.338,0.281,0.319,0.288,0.281,1.013,0.756,0.350,0.263,0.206,0.563,0.325,0.388,0.438,0.550,0.869,1.406,1.344,0.394,0.206,0.200,0.188,0.188,0.156,0.175,A,,,20231102015219,
300,20231102,0.175,0.163,0.188,0.163,0.169,0.263,0.169,0.225,0.244,0.225,0.238,0.263,0.256,0.263,0.688,1.250,1.275,0.256,0.219,0.219,0.250,0.231,0.231,0.294,0.281,0.231,0.219,0.263,0.269,0.294,0.244,0.281,0.569,0.506,0.800,0.400,0.538,0.588,0.463,0.469,0.363,0.338,0.344,0.288,0.300,0.219,0.163,0.175,A,,,20231103013321,
300,20231103,0.181,0.163,0.175,0.175,0.200,0.206,0.169,0.219,0.269,0.225,0.225,0.263,0.313,0.288,0.294,0.469,0.731,0.569,0.363,0.550,0.269,0.269,0.338,0.281,0.269,0.513,0.363,0.325,0.381,0.413,0.444,0.338,0.319,0.331,0.319,0.300,0.713,0.300,0.275,0.331,0.350,0.325,0.300,0.231,0.163,0.181,0.163,0.163,A,,,20231104023035,
300,20231104,0.175,0.144,0.175,0.156,0.156,0.250,0.206,0.256,0.219,0.231,0.219,0.219,0.231,0.238,0.244,0.231,0.250,0.381,0.425,0.356,0.281,0.213,0.300,2.863,1.944,1.269,0.463,1.169,0.450,0.225,0.213,0.238,0.406,0.475,0.394,0.306,0.250,0.219,0.200,0.206,0.200,0.200,0.188,0.200,0.206,0.188,0.231,0.313,A,,,20231105011158,
300,20231105,0.269,0.281,0.313,0.325,0.294,0.331,0.269,0.344,0.275,0.331,0.263,0.338,0.294,0.294,0.275,0.294,0.500,0.275,0.250,0.163,0.175,0.144,0.150,0.194,0.238,0.269,0.606,0.475,0.456,0.394,0.406,0.388,0.331,0.281,0.306,0.263,0.319,0.388,0.481,0.594,0.444,0.850,0.425,0.881,0.313,0.213,0.169,0.175,A,,,20231106014559,
300,20231106,0.169,0.163,0.181,0.163,0.169,0.181,0.163,0.169,0.181,0.163,0.169,0.169,0.150,0.431,0.600,0.563,0.881,0.394,0.375,0.369,0.469,0.331,0.244,0.581,1.506,1.256,0.700,0.550,1.519,0.844,0.625,0.713,1.769,1.069,0.694,0.506,0.575,0.644,1.875,0.663,2.438,1.475,1.113,1.094,0.994,0.769,0.700,0.500,A,,,20231107023003,
300,20231107,0.381,0.819,0.813,1.081,0.231,0.231,0.213,0.219,0.225,0.206,0.200,0.213,0.206,0.194,0.219,0.425,0.481,0.506,0.506,0.469,0.313,0.619,0.425,0.431,0.575,0.375,0.394,0.413,0.394,0.425,0.506,0.519,0.513,0.425,0.431,0.525,0.469,0.388,0.419,0.406,0.325,0.313,0.206,0.181,0.200,0.169,0.175,0.188,A,,,20231108005657,
300,20231108,0.169,0.163,0.181,0.169,0.219,0.200,0.181,0.169,0.163,0.344,0.181,0.156,0.169,0.213,0.250,0.744,0.450,0.544,0.550,0.525,0.538,0.663,0.519,0.625,0.638,0.500,0.619,0.875,0.544,0.850,0.344,0.350,0.325,0.269,0.225,0.306,0.269,0.294,0.413,0.338,0.281,0.256,0.231,0.194,0.181,0.181,0.163,0.181,A,,,20231109012009,
300,20231109,0.175,0.163,0.169,0.175,0.163,0.169,0.181,0.169,0.156,0.425,0.225,0.300,0.194,0.194,0.213,0.619,1.094,0.744,1.100,0.231,0.213,0.194,0.188,0.200,0.200,0.250,0.225,0.200,0.213,0.331,0.356,0.331,0.325,0.688,0.313,0.325,0.263,0.219,0.413,0.588,0.481,0.763,0.575,0.763,0.181,0.175,0.188,0.169,A,,,20231110011343,
300,20231110,0.169,0.181,0.169,0.163,0.175,0.175,0.156,0.175,0.338,0.188,0.213,0.225,0.225,0.363,0.419,0.269,0.219,0.181,0.206,0.250,0.463,0.506,0.506,0.494,0.506,0.506,0.494,0.500,0.513,0.500,0.513,0.500,0.456,0.406,0.550,0.413,0.756,0.525,0.569,0.488,0.506,0.694,0.269,0.200,0.194,0.175,0.169,0.163,A,,,20231111021922,
300,20231111,0.175,0.181,0.156,0.169,0.169,0.175,0.281,0.256,0.263,0.188,0.188,0.231,0.238,0.288,0.338,0.250,0.250,0.456,0.413,0.425,0.988,1.338,1.213,0.894,0.619,0.525,0.669,1.356,0.500,0.775,0.294,0.225,0.200,0.475,0.344,0.300,0.575,0.263,0.263,0.531,0.269,0.244,0.213,0.225,0.225,0.213,0.213,0.225,A,,,20231112023210,
300,20231112,0.256,0.200,0.213,0.206,0.181,0.181,0.188,0.188,0.169,0.181,0.169,0.163,0.175,0.181,0.169,0.194,0.181,0.163,0.188,0.250,0.250,0.213,0.300,0.831,1.144,0.538,0.338,0.325,0.219,0.263,0.263,0.269,0.244,0.238,0.275,0.325,0.481,1.300,0.588,0.469,0.313,0.388,0.388,0.331,0.319,0.306,0.194,0.188,A,,,20231113023007,
300,20231113,0.169,0.175,0.188,0.169,0.175,0.181,0.169,0.175,0.181,0.400,0.219,0.244,0.406,0.244,0.256,0.563,0.269,0.275,0.225,0.256,0.269,0.625,0.288,0.231,0.206,0.256,0.219,0.188,0.200,0.213,0.219,0.219,0.206,0.194,0.225,0.206,0.338,0.394,0.400,0.356,0.394,0.263,0.263,0.250,0.194,0.200,0.188,0.181,A,,,20231114015507,
300,20231114,0.200,0.175,0.188,0.188,0.169,0.188,0.181,0.175,0.188,0.169,0.169,0.188,0.169,0.281,0.356,0.825,0.338,1.138,0.456,0.906,0.306,0.300,0.300,0.275,0.738,0.213,0.294,0.275,0.244,0.313,0.313,0.300,0.300,0.269,0.500,0.400,0.669,0.400,0.344,1.050,1.331,0.606,0.269,0.194,0.200,0.200,0.194,0.181,A,,,20231115022942,
300,20231115,0.175,0.181,0.181,0.169,0.181,0.181,0.169,0.175,0.269,0.369,0.175,0.181,0.181,0.375,0.763,0.381,0.244,0.200,0.200,0.263,0.288,0.481,0.306,0.269,0.275,0.244,0.269,0.263,0.281,0.250,0.263,0.275,0.263,0.263,0.363,0.275,0.356,0.419,0.413,0.463,0.419,0.375,0.369,0.188,0.200,0.175,0.175,0.181,A,,,20231116013619,
300,20231116,0.169,0.175,0.181,0.169,0.169,0.188,0.169,0.169,0.175,0.169,0.156,0.181,0.288,0.656,0.894,0.831,0.488,0.831,0.256,0.281,0.281,0.250,0.250,0.575,0.256,0.256,0.269,0.269,0.250,0.231,0.238,0.206,0.181,0.756,1.113,0.869,0.238,0.244,0.331,0.388,0.369,0.281,0.175,0.200,0.200,0.181,0.169,0.181,A,,,20231117014947,
300,20231117,0.188,0.169,0.175,0.181,0.169,0.206,0.244,0.175,0.219,0.244,0.275,0.238,0.219,0.625,0.419,0.344,0.250,0.231,0.225,0.394,0.231,0.213,0.513,0.250,0.213,0.350,0.725,0.531,0.488,0.238,0.225,0.313,0.256,0.256,0.375,0.238,0.238,0.269,0.331,0.444,0.238,0.213,0.244,0.250,0.319,0.269,0.163,0.169,A,,,20231118024952,
300,20231118,0.181,0.156,0.175,0.169,0.163,0.175,0.163,0.169,0.175,0.150,0.169,0.163,0.156,0.175,0.181,0.225,0.588,0.413,0.456,0.300,0.238,0.263,0.269,1.100,1.363,0.644,0.556,0.281,0.306,0.731,0.325,0.306,0.238,0.244,0.275,1.000,1.694,1.000,0.319,0.631,0.319,0.769,1.194,0.719,0.281,0.288,0.225,0.200,A,,,20231119013055,
300,20231119,0.194,0.181,0.194,0.194,0.175,0.194,0.188,0.175,0.188,0.181,0.175,0.206,0.175,0.181,0.194,0.181,0.219,0.269,0.331,0.181,0.169,0.175,0.200,0.206,0.225,0.219,0.206,0.238,0.188,0.200,0.263,0.269,0.244,0.225,0.219,0.219,0.344,0.319,0.381,0.425,0.444,0.756,0.544,0.463,0.169,0.188,0.200,0.188,A,,,20231120021210,
300,20231120,0.194,0.181,0.169,0.188,0.169,0.163,0.169,0.163,0.163,0.175,0.200,0.181,0.363,0.300,0.356,0.288,0.256,0.250,0.219,0.231,0.400,0.219,0.200,0.219,0.194,0.213,0.219,0.231,0.256,0.238,0.238,0.250,0.219,0.194,0.231,0.625,0.325,0.344,0.588,1.238,0.513,0.244,0.163,0.175,0.169,0.175,0.175,0.156,A,,,20231121020712,
300,20231121,0.156,0.169,0.163,0.150,0.156,0.169,0.156,0.150,0.231,0.300,0.175,0.225,0.244,0.256,0.325,0.519,0.319,0.238,0.200,0.194,0.175,0.181,0.194,0.175,0.181,0.188,0.181,0.181,0.194,0.825,1.100,0.475,0.188,0.175,0.238,0.294,1.075,0.569,0.344,0.325,0.800,0.250,0.713,0.156,0.169,0.181,0.169,0.150,A,,,20231122020400,
300,20231122,0.156,0.169,0.150,0.150,0.163,0.150,0.156,0.163,0.338,0.175,0.163,0.150,0.169,0.263,0.325,0.300,0.269,0.225,0.206,0.200,0.231,0.400,0.275,0.250,0.231,0.231,0.219,0.231,0.238,0.263,0.213,0.244,0.238,0.213,0.219,0.200,0.294,0.250,0.313,0.294,0.206,0.194,0.175,0.175,0.188,0.181,0.163,0.175,A,,,20231123020445,
300,20231123,0.181,0.156,0.169,0.175,0.163,0.163,0.175,0.163,0.163,0.356,0.163,0.156,0.169,0.388,0.444,0.313,0.313,0.188,0.194,0.206,0.200,0.369,0.475,0.319,0.206,0.231,0.219,0.213,0.256,0.519,0.531,0.531,0.531,0.513,0.613,0.475,0.425,0.213,0.656,0.363,0.244,0.200,0.175,0.188,0.181,0.181,0.163,0.156,A,,,20231124013239,
300,20231124,0.175,0.163,0.150,0.169,0.169,0.150,0.169,0.163,0.150,0.275,0.188,0.150,0.156,0.481,0.394,0.219,0.231,0.313,0.213,0.200,0.219,0.219,0.238,0.475,0.325,0.444,0.588,0.713,0.575,0.225,0.250,0.244,0.238,0.263,0.406,0.400,0.656,0.556,0.400,0.988,1.306,0.581,0.219,0.181,0.181,0.181,0.169,0.169,A,,,20231125013924,
300,20231125,0.181,0.163,0.169,0.181,0.156,0.175,0.175,0.156,0.181,0.163,0.156,0.175,0.156,0.156,0.200,0.319,0.356,0.600,0.763,0.994,0.738,0.588,0.563,0.569,0.519,0.550,0.531,0.463,0.381,0.344,0.313,0.238,0.238,0.263,0.263,0.263,0.269,0.338,0.419,0.375,0.369,0.275,0.213,0.181,0.181,0.213,0.256,0.200,A,,,20231126022253,
300,20231126,0.181,0.181,0.169,0.188,0.169,0.169,0.188,0.163,0.200,0.175,0.156,0.369,0.175,0.156,0.175,0.175,0.256,0.344,0.238,0.156,0.163,0.175,0.156,0.156,0.175,0.156,0.213,0.263,0.206,0.169,0.175,0.213,0.175,0.206,0.244,0.225,0.356,0.306,0.363,0.350,0.300,0.244,0.225,0.206,0.194,0.181,0.194,0.181,A,,,20231127012850,
300,20231127,0.169,0.181,0.181,0.163,0.175,0.156,0.150,0.163,0.144,0.150,0.150,0.138,0.150,0.419,0.206,0.456,0.488,0.231,0.244,0.200,0.194,0.206,0.188,0.200,0.206,0.300,0.613,0.275,0.250,0.263,0.256,0.294,0.219,0.206,1.094,2.350,0.550,0.313,0.788,0.438,0.731,0.200,0.175,0.181,0.188,0.175,0.169,0.188,A,,,20231128020247,
300,20231128,0.238,0.200,0.175,0.188,0.156,0.163,0.169,0.150,0.169,0.150,0.144,0.163,0.156,0.300,0.369,0.406,0.206,0.213,0.394,0.206,0.219,0.219,0.219,0.231,0.281,0.213,0.231,0.244,0.238,0.500,0.338,0.250,0.213,0.206,0.281,0.256,0.238,0.306,0.338,0.450,0.663,0.356,0.194,0.181,0.169,0.169,0.181,0.156,A,,,20231129024821,
300,20231129,0.163,0.169,0.156,0.156,0.175,0.150,0.156,0.169,0.150,0.363,0.225,0.331,0.256,0.331,0.406,0.194,0.200,0.188,0.175,0.200,0.181,0.181,0.200,0.181,0.181,0.194,0.175,0.306,0.194,0.181,0.194,0.200,0.200,0.244,0.256,0.213,0.331,0.444,0.344,0.394,0.325,0.225,0.163,0.156,0.163,0.181,0.163,0.150,A,,,20231130013141,
300,20231130,0.169,0.156,0.150,0.169,0.150,0.150,0.175,0.150,0.156,0.150,0.131,0.213,0.713,0.706,0.594,0.375,0.331,0.269,0.231,0.206,0.219,0.225,0.231,0.388,0.213,0.219,0.225,0.250,0.219,0.244,0.231,0.313,0.356,0.731,0.519,0.525,0.213,0.200,0.206,0.213,0.200,0.213,0.206,0.200,0.200,0.169,0.225,0.181,A,,,20231201014316,
300,20231201,0.156,0.169,0.144,0.163,0.163,0.138,0.169,0.156,0.144,0.156,0.144,0.350,0.244,0.363,0.313,0.206,0.238,0.606,0.306,0.250,0.806,0.469,0.469,0.469,0.375,0.225,0.225,0.219,0.456,1.238,1.331,0.263,0.288,0.219,1.081,1.200,0.331,0.338,0.331,0.444,0.306,0.231,0.244,0.225,0.275,0.163,0.144,0.150,A,,,20231202013516,
300,20231202,0.156,0.138,0.150,0.156,0.138,0.156,0.150,0.138,0.156,0.138,0.200,0.169,0.144,0.163,0.156,0.163,0.263,1.013,1.194,0.344,0.175,0.175,0.250,1.675,1.588,0.863,0.844,1.025,0.294,0.225,0.175,0.163,0.250,0.269,0.450,1.625,0.438,1.006,0.381,0.450,0.356,0.356,0.431,0.406,0.363,0.288,0.281,0.450,A,,,20231203014909,
300,20231203,0.506,0.569,0.325,0.144,0.144,0.156,0.150,0.138,0.150,0.150,0.131,0.144,0.144,0.138,0.144,0.150,0.150,0.206,0.363,0.244,0.219,0.194,0.288,0.325,0.656,0.481,0.831,0.263,0.156,0.275,0.200,0.175,0.169,0.150,0.200,0.300,0.269,0.344,0.425,0.344,0.288,0.281,0.244,0.175,0.169,0.163,0.169,0.169,A,,,20231204025303,
300,20231204,0.144,0.150,0.169,0.156,0.144,0.156,0.156,0.144,0.144,0.150,0.138,0.131,0.150,0.338,0.231,0.225,0.181,0.269,0.456,0.531,0.369,0.413,0.431,0.331,0.356,0.356,0.375,0.381,0.400,0.569,0.569,0.525,0.569,0.413,0.450,0.388,0.269,0.419,0.413,0.356,0.400,0.444,0.156,0.188,0.169,0.163,0.163,0.219,A,,,20231205015456,
300,20231205,0.194,0.169,0.156,0.150,0.163,0.150,0.144,0.156,0.150,0.338,0.169,0.144,0.138,0.181,0.269,0.213,0.194,0.275,0.525,0.619,0.531,0.388,0.581,0.544,0.506,0.531,0.531,0.438,0.544,0.431,0.375,0.375,0.350,0.313,0.581,0.700,0.794,0.456,0.444,0.419,0.338,0.256,0.238,0.175,0.169,0.181,0.156,0.169,A,,,20231206021845,
300,20231206,0.175,0.156,0.163,0.188,0.163,0.156,0.169,0.144,0.213,0.319,0.144,0.175,0.200,0.231,0.263,0.381,0.225,0.213,0.269,0.331,0.219,0.231,0.225,0.256,0.275,0.231,0.219,0.244,0.244,0.200,0.256,0.206,0.213,0.181,0.225,0.344,0.294,0.250,0.350,0.269,0.306,0.331,0.344,0.188,0.175,0.163,0.156,0.169,A,,,20231207022946,
300,20231207,0.163,0.163,0.169,0.163,0.156,0.169,0.156,0.156,0.169,0.150,0.150,0.156,0.156,0.381,0.325,0.463,0.750,0.256,0.256,0.213,0.244,0.231,0.225,0.244,0.244,0.225,0.231,0.325,0.244,0.244,0.644,1.481,0.981,0.375,0.363,0.331,0.319,0.319,1.225,1.144,0.363,0.188,0.181,0.181,0.181,0.163,0.169,0.175,A,,,20231208013052,
300,20231208,0.156,0.156,0.175,0.156,0.169,0.169,0.163,0.156,0.163,0.163,0.144,0.156,0.213,0.431,0.269,0.294,0.238,0.225,0.238,0.394,0.356,0.406,0.238,0.250,0.244,0.250,0.256,0.213,0.381,0.525,0.531,0.581,0.494,0.525,0.594,0.525,0.600,0.913,0.656,1.200,0.400,0.781,0.269,0.169,0.213,0.194,0.163,0.150,A,,,20231209023823,
300,20231209,0.169,0.150,0.156,0.163,0.150,0.156,0.163,0.144,0.163,0.150,0.138,0.156,0.250,0.175,0.256,0.431,0.463,0.306,0.244,0.213,0.225,0.288,0.513,0.338,0.331,0.444,0.513,0.313,0.331,0.300,0.344,0.300,0.313,0.338,0.281,0.306,0.238,0.306,0.375,0.344,0.313,0.188,0.156,0.188,0.181,0.163,0.169,0.156,A,,,20231210013807,
300,20231210,0.144,0.163,0.156,0.156,0.169,0.144,0.156,0.163,0.144,0.150,0.150,0.156,0.344,0.175,0.188,0.281,0.381,0.250,0.238,0.131,0.150,0.150,0.131,0.156,0.144,0.138,0.156,0.138,0.144,0.381,1.206,1.044,0.331,0.288,0.300,0.313,0.300,0.325,0.313,0.306,0.300,0.231,0.194,0.163,0.194,0.181,0.163,0.175,A,,,20231211010605,
300,20231211,0.156,0.156,0.175,0.156,0.156,0.169,0.150,0.156,0.163,0.269,0.250,0.156,0.156,0.438,0.600,0.750,0.250,0.231,0.219,0.250,0.388,0.225,0.238,0.313,0.538,0.363,0.225,0.219,0.225,0.219,0.213,0.731,0.394,0.806,0.225,0.244,0.225,0.294,0.338,0.388,0.319,0.313,0.175,0.194,0.194,0.169,0.175,0.181,A,,,20231212012649,
300,20231212,0.169,0.188,0.175,0.169,0.181,0.169,0.169,0.181,0.250,0.281,0.200,0.175,0.200,0.363,0.275,0.244,0.219,0.219,0.231,0.238,0.269,0.238,0.294,0.325,0.663,0.594,0.531,0.525,0.556,1.469,1.606,1.606,0.969,1.475,0.594,0.550,0.569,0.625,0.813,0.719,0.656,0.656,0.488,0.500,0.500,0.344,0.175,0.169,A,,,20231213011039,
300,20231213,0.188,0.169,0.175,0.181,0.163,0.175,0.244,0.188,0.181,0.363,0.175,0.175,0.288,0.563,0.913,0.838,0.788,0.694,0.688,0.713,0.756,1.131,1.325,1.331,0.606,0.506,0.519,0.519,0.506,0.519,0.513,0.519,0.544,0.575,0.525,0.538,0.581,0.619,0.688,0.519,0.500,0.369,0.319,0.169,0.188,0.163,0.169,0.181,A,,,20231214014738,
300,20231214,0.156,0.175,0.175,0.156,0.175,0.169,0.163,0.181,0.250,0.244,0.188,0.169,0.194,0.213,0.350,0.681,1.188,1.175,0.619,0.238,0.394,0.256,0.231,0.238,0.319,0.250,0.275,0.206,0.181,0.194,0.200,0.188,0.206,0.188,0.663,0.513,0.331,0.350,0.419,1.338,1.400,0.744,0.281,0.281,0.269,0.213,0.194,0.169,A,,,20231215020524,
300,20231215,0.188,0.169,0.169,0.181,0.156,0.181,0.169,0.163,0.181,0.300,0.188,0.156,0.181,0.238,0.306,0.275,0.238,0.269,0.388,0.350,0.919,0.519,0.369,0.706,0.763,0.963,0.450,0.556,0.375,0.413,0.531,0.463,0.356,0.456,0.250,0.244,0.225,0.213,0.225,0.219,0.219,0.238,0.219,0.225,0.263,0.181,0.181,0.181,A,,,20231216020553,
300,20231216,0.156,0.169,0.169,0.163,0.175,0.169,0.156,0.181,0.156,0.163,0.163,0.150,0.169,0.169,0.206,0.250,0.313,0.306,0.456,0.331,0.344,0.256,0.294,0.313,0.288,0.344,0.231,0.350,0.500,0.494,0.225,0.294,0.269,0.319,0.294,0.219,0.200,0.213,0.188,0.200,0.206,0.200,0.200,0.244,0.194,0.194,0.213,0.181,A,,,20231217023415,
300,20231217,0.194,0.194,0.181,0.200,0.194,0.175,0.200,0.194,0.181,0.188,0.175,0.181,0.188,0.175,0.463,0.394,0.719,0.444,0.200,0.194,0.169,0.200,0.225,0.206,0.169,0.244,0.588,0.588,0.494,0.419,0.363,0.369,0.288,0.356,0.369,0.444,0.431,0.413,0.363,0.369,0.338,0.900,0.619,0.700,0.294,0.288,0.269,0.288,A,,,20231218015628,
300,20231218,0.244,0.163,0.181,0.156,0.169,0.188,0.156,0.175,0.169,0.150,0.175,0.150,0.206,0.288,0.450,0.281,0.300,0.331,0.338,0.931,0.338,1.050,1.544,1.325,0.713,0.869,1.225,0.544,0.488,0.419,0.544,0.563,0.456,0.519,0.350,0.325,0.331,0.550,1.600,0.481,0.775,1.219,0.638,1.244,1.031,0.475,0.450,0.300,A,,,20231219014633,
300,20231219,0.144,0.175,0.431,0.294,0.163,0.156,0.144,0.156,0.156,0.144,0.150,0.138,0.138,0.150,0.131,0.144,0.150,0.131,0.150,0.144,0.131,0.150,0.144,0.138,0.150,0.138,0.144,0.150,0.138,0.144,0.150,0.131,0.150,0.144,0.131,0.150,0.138,0.144,0.150,0.125,0.156,0.150,0.138,0.156,0.144,0.144,0.156,0.144,A,,,20231220015452,
300,20231220,0.150,0.150,0.138,0.156,0.144,0.144,0.156,0.138,0.150,0.138,0.131,0.150,0.125,0.144,0.144,0.131,0.144,0.138,0.138,0.150,0.131,0.150,0.138,0.188,0.169,0.150,0.150,0.131,0.156,0.144,0.138,0.150,0.138,0.144,0.150,0.131,0.150,0.144,0.131,0.150,0.150,0.144,0.156,0.144,0.150,0.156,0.138,0.150,A,,,20231221024201,
300,20231221,0.156,0.131,0.156,0.150,0.144,0.156,0.138,0.150,0.150,0.125,0.150,0.138,0.131,0.150,0.131,0.138,0.150,0.125,0.150,0.144,0.131,0.156,0.131,0.144,0.150,0.138,0.144,0.150,0.131,0.150,0.144,0.138,0.156,0.138,0.138,0.150,0.138,0.144,0.150,0.131,0.150,0.156,0.138,0.156,0.150,0.138,0.156,0.150,A,,,20231222014456,
300,20231222,0.144,0.156,0.138,0.150,0.156,0.138,0.150,0.150,0.138,0.150,0.131,0.138,0.144,0.131,0.144,0.144,0.131,0.150,0.138,0.138,0.150,0.131,0.144,0.150,0.131,0.150,0.144,0.131,0.156,0.138,0.138,0.156,0.138,0.138,0.150,0.194,0.169,0.144,0.156,0.138,0.150,0.156,0.138,0.156,0.156,0.138,0.156,0.150,A,,,20231223005655,
